ESTABLISHMENT_ID,ESTABLISHMENT_NAME,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_NEIGHBORHOOD
10386323,SMOKE'S POUTINERIE,578 QUEEN ST W,Bayview Village
10528253,BARMAKY RESTAURANT & BAR LTD,90 TURBINE DR,Alderwood
10325734,SIGHTLINES RESTAURANT,1 BLUE JAYS WAY,St.Andrew-Windfields
10610097,FIRST FOUNDATIONS CHILDREN'S ACADEMY,1445 EGLINTON AVE W,Bay Street Corridor
9009731,MASSEY COLLEGE CAFETERIA,4 DEVONSHIRE PL,Taylor-Massey
9379223,PUSATERI'S,57 YORKVILLE AVE,Broadview North
10508375,PITA PIT #225,70 WESTON RD,Maple Leaf
10531635,LOCAL 1794,1794 DANFORTH AVE,Etobicoke West Mall
9012912,REXDALE DAY NURSERY,925 ALBION RD,Humber Heights-Westmount
10494188,LORETTO ABBEY SCHOOL CAFETERIA,101 MASON BLVD,Mount Dennis
10387498,DUFFY'S TAVERN,1238 BLOOR ST W,Kennedy Park
10617347,CHAMSINE,537 ST CLAIR AVE W,Eglinton East
10586621,SANDMAN SIGNATURE - STARBUCKS,55 READING CRT,Banbury-Don Mills
9032401,GEORGE THE GREEK,3575 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10274769,PIZZA HUT,666 BURNHAMTHORPE RD,Dorset Park
9002263,CALDENSE BAKERY AND PASTRIES III,337 SYMINGTON AVE,Danforth
10393226,GRILL MASTER,1700 WILSON AVE,Corso Italia-Davenport
9406893,BRYDEN'S,2455 BLOOR ST W,Cabbagetown-South St.James Town
10589966,BOSTON PIZZA #469,250 FRONT ST W,St.Andrew-Windfields
10638419,ARIILON,425 EDDYSTONE AVE,Westminster-Branson
10476446,St. Clair Variety,1713 ST CLAIR AVE W,Weston-Pellam Park
10230432,TAM O'SHANTER GOLF COURSE,2481 BIRCHMOUNT RD,Kingsview Village-The Westway
9020398,MR. SUB,2318 KEELE ST,Oakridge
10363823,HO SU BISTRO,2352 YONGE ST,Agincourt North
10509476,STARBUCKS COFFEE,200 WELLINGTON ST W,St.Andrew-Windfields
10490402,PENALTY BOX BAR & GRILL,57 CARL HALL RD,Corso Italia-Davenport
10551421,SHELL,5286 DUNDAS ST W,Markland Wood
10365344,TREASURED MOMENTS KIDS,316 BURNHAMTHORPE RD,Markland Wood
9405952,HOT DOG CART #1385,5697 YONGE ST,Morningside
10460080,MAMA ORIGINAL,40 CARL HALL RD,Corso Italia-Davenport
10404251,LA PREP,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10622915,GUARDIAN,120 ERINGATE DR,Dufferin Grove
10590073,THE POP STAND,1686 DANFORTH AVE,Etobicoke West Mall
10626024,KITCHEN 24,100 MARMORA ST,Corso Italia-Davenport
10436513,CENTRAL TECHNICAL SCHOOL - CULINARY SCHOOL,725 BATHURST ST,Taylor-Massey
10474140,SHER-E-PUNJAB RESTAURANT,351 DANFORTH AVE,Englemount-Lawrence
10522634,RED LOBSTER,20 DUNDAS ST W,Wychwood
10627208,POP COFFEE WORKS,190 JARVIS ST,Pelmo Park-Humberlea
10529326,Bethseda Home,67 BELGREEN AVE,Kingsview Village-The Westway
10577158,CASA,235 AUGUSTA AVE,Bayview Village
10593322,HASTY MARKET,557 CHURCH ST,Pelmo Park-Humberlea
10394104,THE BAR WITH NO NAME,1651 BLOOR ST W,Cabbagetown-South St.James Town
10502283,JIMMY'S COFFEE,84 GERRARD ST W,Wychwood
10617233,CARRIBEAN QUEEN JERK DRUM EXPRESS,371 OAKWOOD AVE,Bay Street Corridor
10249631,BAKERY & RESTAURANT EL QUETZAL,2011 LAWRENCE AVE W,Wexford/Maryvale
9059798,ALEXANDROS TAKE OUT,484 DANFORTH AVE,Keelesdale-Eglinton West
10643490,DOLLARAMA,2 BLOOR ST E,Church-Yonge Corridor
9012783,RAP'S,1541 EGLINTON AVE W,Bay Street Corridor
10630031,YOU SCREAM ICE CREAM,868 BATHURST ST,Broadview North
9397015,MINH PHAT TRADING CO. LTD.,16 DUBLIN ST,Kennedy Park
10505742,TAMISHA TRADING INC,140 MILNER AVE,Trinity-Bellwoods
10613151,BUMBLE BEE ACADEMY,1560 QUEEN ST E,Newtonbrook West
10483051,LOBLAWS,270 THE KINGSWAY,Greenwood-Coxwell
10298837,PETER PAN 'K' CONVENIENCE,1832 ST CLAIR AVE W,Weston-Pellam Park
9012562,PUMPERNICKEL'S,5700 YONGE ST,Playter Estates-Danforth
10359550,THE KEG,38 THE ESPLANADE,St.Andrew-Windfields
10641497,Starbucks Coffee,300 BOROUGH DR,Runnymede-Bloor West Village
9014538,ST. JOHN'S REHABILITATION HOSPITAL,285 CUMMER AVE,Morningside
10531115,WENDY'S,475 YONGE ST,Pelmo Park-Humberlea
10536929,KIVA'S BAGEL BAKERY & RESTAURANT,1027 STEELES AVE W,Victoria Village
10192883,LIVE ORGANIC FOOD BAR,264 DUPONT ST,Broadview North
9011619,PARADISE PLACE CARIBBEAN RESTAURANT INC.,571 VAUGHAN RD,Bay Street Corridor
10553983,SUBWAY,300 BROWNS LINE,High Park-Swansea
10217504,PIZZA HUT,1564 ROYAL YORK RD,Parkwoods-Donalda
10215659,XPRESS TROPICAL FOODS & MEAT,1712 JANE ST,Wexford/Maryvale
9088007,MASTER SUPERMARKET,329 RONCESVALLES AVE,Woodbine-Lumsden
10616296,MEET DUMPLINGS,649 YONGE ST,Pelmo Park-Humberlea
10198989,STARBUCKS COFFEE,941 COLLEGE ST,Centennial Scarborough
10394040,SUBWAY,1735 KIPLING AVE,Parkwoods-Donalda
10215693,THE CONGRESS,4646 YONGE ST,Thistletown-Beaumond Heights
10598196,Croutons,652 SPADINA AVE,Taylor-Massey
10503033,DAIRY QUEEN,1638 BLOOR ST W,South Riverdale
10322187,ROYAL MEATS BARBEQUE,710 KIPLING AVE,Markland Wood
10341479,HISTORIC FORT YORK,250 FORT YORK BLVD,North Riverdale
10249470,SHOPPERS DRUG MART,759 MOUNT PLEASANT RD,Forest Hill South
10366341,GUILDWOOD JR. P.S. SNACK PROGRAM,225 LIVINGSTON RD,Willowdale West
10300825,KIDS VILLE NURSERY SCHOOL,31 ST DENNIS DR,Downsview-Roding-CFB
10194934,DOMINO'S PIZZA,1195 BRIMLEY RD,Runnymede-Bloor West Village
10285005,OUR LADY OF PEACE - YMCA SCHOOL AGE PROGRAM,70 MATTICE AVE,Markland Wood
9013819,7-ELEVEN,883 DUNDAS ST W,Lansing-Westgate
9002557,CASTLEVIEW WYCHWOOD TOWERS,351 CHRISTIE ST,Eglinton East
10374385,ROTI CUISINE OF INDIA,308 DUPONT ST,Broadview North
10619298,MIKE'S BBQ HOUSE,4465 SHEPPARD AVE E,Trinity-Bellwoods
10459514,517-BIG SMOKE FOOD CO.,1 BLUE JAYS WAY,St.Andrew-Windfields
10348956,FAMOUS PEOPLE PLAYERS,343 EVANS AVE,Milliken
10209496,NOODLE KING,123 QUEEN ST W,Wychwood
10468897,BOOSTER JUICE,345 BLOOR ST E,Moss Park
10615413,NATIONS FRESH FOODS,1980 ST CLAIR AVE W,Maple Leaf
10625883,Fat Bastard Burrito,5085 SHEPPARD AVE E,Trinity-Bellwoods
10612962,HONG'S CONVENIENCE STORE,670 COLLEGE ST,Lansing-Westgate
10483355,NEW YORK NEW YORK LOUNGE,985 BLOOR ST W,Kennedy Park
10468133,VATRA CHEESE & DELI,3878 BLOOR ST W,Markland Wood
10398803,BAN CUON THANH TRUC,2428 ST CLAIR AVE W,Maple Leaf
10596789,PIZZA PIZZA,826 YONGE ST,Broadview North
10565900,LA PREP,2 QUEEN ST E,Pelmo Park-Humberlea
10605195,JACKSON'S BURGER,38 ELM ST,Wychwood
10421689,LOU DAWGS,76 GERRARD ST E,Pelmo Park-Humberlea
10579283,MATCHA TEA AND DESSERT,407 SPADINA AVE,Bayview Village
9001906,BROADVIEW BAKERY & DELI,728 QUEEN ST E,Mimico
10497140,CAN TEEN RESTAURANT,280 SPADINA AVE,Bayview Village
10623472,SUNNY'S/TIM HORTON'S,2075 BAYVIEW AVE,L'Amoreaux
9348188,PIZZA PIZZA,780 DANFORTH AVE,Etobicoke West Mall
10644602,SURF THE GREATS,260 CARLAW AVE,Mimico
10630197,FLOWERS AND BUBBLE TEA,2301 BRIMLEY RD,Palmerston-Little Italy
10569366,SUBWAY,717 COLLEGE ST,Lansing-Westgate
10518194,IRUKA SUSHI,550 QUEENS QUAY  W,St.Andrew-Windfields
10514548,THE STONE LION,1958 QUEEN ST E,Willowridge-Martingrove-Richview
10518202,SHELL,38 SPADINA AVE,St.Andrew-Windfields
10574479,LENA RESTUARANTE,176 YONGE ST,Wychwood
10213755,MULAN CHINESE CUISINE,747 DON MILLS RD,Downsview-Roding-CFB
10635492,KIDVILLE ACADEMY,3420 YONGE ST,Agincourt South-Malvern West
10468049,LUMACARE - MEALS ON WHEELS,497 WILSON AVE,Don Valley Village
9004260,DIZZY DINGO,835 RUNNYMEDE RD,Maple Leaf
10453834,SELECT FOOD STORE (SHELL STN),435 BROWNS LINE,High Park-Swansea
10598245,GEORGE'S CAFE,4800 DUFFERIN ST,Mount Olive-Silverstone-Jamestown
10581761,CLUB LEVEL LOUNGE,123 QUEEN ST W,Wychwood
10630963,MADMAN COFFEE SHOP,335 YONGE ST,Pelmo Park-Humberlea
10304452,7-ELEVEN,1718 WILSON AVE,Corso Italia-Davenport
10397450,SARDAB EXPRESS,6080 YONGE ST,Playter Estates-Danforth
10500213,JZ MILK STORE,775 VAUGHAN RD,Bay Street Corridor
9009281,MACAULAY CHILD CENTRE,48 REGENT ST,Hillcrest Village
9421460,ROCKCLIFFE MIDDLE SCHOOL,400 ROCKCLIFFE BLVD,Steeles
9009094,LORD DUFFERIN COMMUNITY DAY CARE CENTRE,350 PARLIAMENT ST,Malvern
9010539,MR. SUB,2650 LAWRENCE AVE E,Runnymede-Bloor West Village
9398089,HA NOI 3 SEASONS,588 GERRARD ST E,Englemount-Lawrence
10549796,HOUSE OF GOURMET SEAFOOD & BBQ,484 DUNDAS ST W,Bayview Village
10548155,GREAT FOUNTAIN FAST FOOD,8 GLEN WATFORD DR,Trinity-Bellwoods
10554794,ELLESMERE MONTESSORI SCHOOL,37 MARCHINGTON CRCL,Waterfront Communities-The Island
10404378,PHO VIETNAM,3250 MIDLAND AVE,West Hill
9013503,SASSAFRAZ,100 CUMBERLAND ST,Broadview North
10401988,COMMUNITY CENTRE KITCHEN,48 THORNCLIFFE PARK DR,Edenbridge-Humber Valley
10626741,STEPHEN BULGER GALLERY,1356 DUNDAS ST W,Centennial Scarborough
10633548,VISTA EATERY,955 LAKE SHORE BLVD W,North Riverdale
10535022,SOBAN CAFE,5600 YONGE ST,Yonge-St.Clair
9012891,RENAISSANCE GARDEN CAFE,2075 KENNEDY RD,Trinity-Bellwoods
10596812,JAVA JOE'S,5353 DUNDAS ST W,Markland Wood
10474992,REAL FRUIT BUBBLE TEA,500 REXDALE BLVD,Banbury-Don Mills
10484520,Allstar Wings & Ribs,1215 MCCOWAN RD,Beechborough-Greenbrook
10554525,SUBWAY,11 WESTMORE DR,Banbury-Don Mills
10553100,REAL FRUIT BUBBLE TEA,20 EGLINTON SQ,Black Creek
10543611,BIWON,473 DUNDAS ST W,Bayview Village
9042594,DOMINO'S PIZZA,871 DANFORTH AVE,Lawrence Park South
10219301,SUBWAY,1060 KENNEDY RD,Woodbine Corridor
10205719,ONE STOP RESTAURANT,603 OAKWOOD AVE,Bay Street Corridor
9377696,THYMELESS BAR & GRILL,355 COLLEGE ST,Bayview Village
9016680,TRE ROSE BAKERY,2098 KIPLING AVE,Banbury-Don Mills
10543631,IL PANINO,70 PLUNKETT RD,Alderwood
10577080,SAEED NAZARI,100 LESMILL RD,New Toronto
10411516,MODUS RISTORANTE,145 KING ST W,Wychwood
10260639,STARBUCKS,208 QUEENS QUAY  W,St.Andrew-Windfields
10612160,ALIMENTARI,325 RONCESVALLES AVE,Woodbine-Lumsden
10594340,KB West Indian Grocery,2655 LAWRENCE AVE E,Runnymede-Bloor West Village
10574708,Bombay Kebab & Catering,30 BERTRAND AVE,Waterfront Communities-The Island
10503081,EASTSIDE SOCIAL,1008 QUEEN ST E,Mimico
10392253,ANDY'S FISH & CHIPS,3341 MARKHAM RD,Rosedale-Moore Park
10554089,THE CABLE CAFE,855 YORK MILLS RD,South Parkdale
9017359,WENDY'S RESTAURANT,2136 KIPLING AVE,Banbury-Don Mills
10542887,Chatime,175 RAVEL RD,East End-Danforth
10588614,BAR LOKYS,1573 BLOOR ST W,Cabbagetown-South St.James Town
10625757,ABURI ROOM,16 PARK HOME AVE,Yonge-St.Clair
10611392,YES! CONVENIENCE,365 MARLEE AVE,Rexdale-Kipling
10463481,SUBWAY,4001 LESLIE ST,Lambton Baby Point
10449350,PIZZA PIZZA,107 FRONT ST E,St.Andrew-Windfields
10575809,DOVERCOURT VILLAGE PIZZA COMPANY,759 DOVERCOURT RD,Danforth
10586957,GANGNAM SUSHI RESTAURANT,191 SHEPPARD AVE E,Casa Loma
10515666,PIZZA PIZZA,474 DANFORTH RD,Black Creek
10216355,ROSS' NO FRILLS,25 PHOTOGRAPHY DR,Hillcrest Village
10612895,LOTS SHOP,2950 KENNEDY RD,Little Portugal
10303915,STARBUCKS COFFEE,761 BAY ST,Wychwood
10478714,DOLLARAMA,21 VAUGHAN RD,Eglinton East
10604079,THE NUGGET,761 DUNDAS ST W,Lansing-Westgate
10579419,FOODSHARE TORONTO,120 INDUSTRY ST,Oakridge
10578677,SOUP HEALTH BAR,382 YONGE ST,Wychwood
10566456,New York Fries,300 BOROUGH DR,Runnymede-Bloor West Village
10459708,MACELLERIA THE MEAT STORE,2877 DUFFERIN ST,Rexdale-Kipling
10400921,KIVA'S BAGEL BAR,15 ST CLAIR AVE W,Church-Yonge Corridor
10588973,100% SALVA DO RENO,612 TRETHEWEY DR,Oakridge
10617678,DAISY MART,42 TUXEDO CRT,Beechborough-Greenbrook
10190737,MASELLIS SUPERMARKET,906 DANFORTH AVE,Etobicoke West Mall
10511270,Porta Nova Cafe,211 GEARY AVE,Danforth
10640018,KUNG FU TEA,4893 YONGE ST,Casa Loma
9056473,SCOTTY'S VARIETY STORE,1580 BLOOR ST W,South Riverdale
10563428,MILESTONES,1001 THE QUEENSWAY,Markland Wood
10626661,DULCINELLA,7 COXWELL AVE,Highland Creek
10619516,Wuhan Noodle 1950,4186 FINCH AVE E,West Hill
10406626,KLANCY II,207 QUEENS QUAY  W,St.Andrew-Windfields
10542110,TIM HORTONS,1 MOUNT PLEASANT RD,Moss Park
10607072,BATIBOT,1311 KING ST W,Stonegate-Queensway
10296721,INTERNATIONAL NEWS,250 THE EAST MALL,Markland Wood
9016103,THE STERLING HALL CAFETERIA,99 CARTWRIGHT AVE,Rexdale-Kipling
10647262,REAL FRUIT BUBBLE TEA,1800 SHEPPARD AVE E,Tam O'Shanter-Sullivan
9013817,7-ELEVEN,1730 BLOOR ST W,Cabbagetown-South St.James Town
10325670,BRIMWOOD SCHOOL AGE PROGRAM,151 BRIMWOOD BLVD,Palmerston-Little Italy
9385690,ALL SAINTS - PLASP,1435 ROYAL YORK RD,Danforth East York
9011424,FRANK DREA HOUSE,335 LESLIE ST,Mimico
10588821,PERKINS RESTAURANT & BAKERY,600 DIXON RD,Banbury-Don Mills
10622008,RESIDENCE INN BY MARRIOTT - THE MARKET,17 READING CRT,Banbury-Don Mills
9388750,ESSO,1110 BATHURST ST,Broadview North
9000109,BRASS TAPS PIZZA PUB,493 DANFORTH AVE,Englemount-Lawrence
10442821,Baby Point Club,71 BABY POINT RD,Dovercourt-Wallace Emerson-Junction
10199013,URBAN HERBIVORE,64 OXFORD ST,Bayview Village
9006295,GOOD SHEPHERD CENTRE,412 QUEEN ST E,Malvern
10544417,FAST FRESH FOODS,88 QUEENS QUAY  W,St.Andrew-Windfields
10536209,COLLINSON CONVENIENCE,320 WILSON AVE,Don Valley Village
10641822,See You Again,2900 WARDEN AVE,Little Portugal
10512806,L'AMOREAUX COLLEGIATE,2501 BRIDLETOWNE CRCL,Little Portugal
10528540,RITA'S KITCHEN,1158 ALBION RD,Humber Heights-Westmount
9003583,CORVETTE JR. P.S. SNACK PROGRAM,30 CORVETTE AVE,Flemingdon Park
10568020,SECOND CUP,265 WINCOTT DR,Rockcliffe-Smythe
9009838,MCDONALD'S,3305 SHEPPARD AVE E,Kingsview Village-The Westway
10377952,MING CITY RESTAURANT & BAR,1662 EGLINTON AVE W,Guildwood
10398343,ALBERT'S REAL JAMAICAN FOODS,542 ST CLAIR AVE W,Eglinton East
10388345,RONCESVALLES CONVENIENCE PLUS,319 RONCESVALLES AVE,Woodbine-Lumsden
9011902,REXALL PHARMA PLUS,100 KING ST W,Wychwood
10600928,DAISY MART,428 WILSON AVE,Don Valley Village
9003798,CUMMER LODGE - KITCHEN,205 CUMMER AVE,Morningside
10604498,SUPER CHOY,2825 KINGSTON RD,Glenfield-Jane Heights
10469178,"THE BEERHALL, MILL ST BREW PUB",55 MILL ST,St.Andrew-Windfields
10595451,Tim Hortons,875 MORNINGSIDE AVE,Regent Park
10627096,DELYSEES,20 LOGAN AVE,Mimico
10550530,SHOPPERS DRUG MART,2343 EGLINTON AVE W,Old East York
9007401,INDIAN FLAVOUR,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10503663,SUBWAY,123 QUEEN ST W,Wychwood
10335035,CORNER PLACE,11 JARVIS ST,Malvern
10395462,BY THE SLICE,861 YORK MILLS RD,South Parkdale
9054190,MY LITTLE SCHOOL,1492 VICTORIA PARK AVE,Bedford Park-Nortown
9009103,LORI GARDENS CENTRE FOR EARLY LEARNING,2405 FINCH AVE W,Humber Summit
10612122,INDRAN SWEETS INC,80 NASHDENE RD,West Hill
9010899,NEW YORK FRIES,3401 DUFFERIN ST,Rexdale-Kipling
10441943,MOMOFUKU - NOODLE BAR,190 UNIVERSITY AVE,Wychwood
9057837,TIM HORTONS,111 CARLTON ST,Pelmo Park-Humberlea
10573111,NINO'S VARIETY,1654 EGLINTON AVE W,Guildwood
10355345,CHINA COTTAGE,5985 STEELES AVE E,West Hill
10503666,FIVE STAR COFFEE SHOP,819 BRIMLEY RD,Runnymede-Bloor West Village
10532606,SCOOPS N MORE,3426 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10543670,CESAR'S LATIN MARKET,2515 FINCH AVE W,Humber Summit
10577078,FRESHLY SQUEEZED,50 BLOOR ST W,Broadview North
10534997,KOOKMINHAKGYO,6016 YONGE ST,Playter Estates-Danforth
9414011,NOVA ERA,200 GEARY AVE,Danforth
10490843,Eglinton Fast Foods Inc.,1837 EGLINTON AVE W,Old East York
10571100,B n B,123 QUEEN ST W,Wychwood
9008945,LITTLE TOTS' MANOR,211 BELSIZE DR,Forest Hill South
10543514,VARIETY PLUS,82 MARINE PARADE DR,Milliken
9005662,FRANCESCA  BAKERY,2 INVERGORDON AVE,Trinity-Bellwoods
10537134,HAYMISHE BAGEL,3031 BATHURST ST,Mount Dennis
9011402,ORIOLE N.S.,1570 YONGE ST,West Humber-Clairville
9006347,THE BILL MCMURRAY RESIDENCE,180 SHERIDAN AVE,Centennial Scarborough
10566353,PIZZAIOLO,3 REES ST,St.Andrew-Windfields
9011650,PARKDALE PUBLIC SCHOOL CHILD CARE CENTRE,78 SEAFORTH AVE,Woodbine-Lumsden
9013837,7-ELEVEN,3587 BATHURST ST,Mount Dennis
10535851,SMOKE'S POUTINE,457 SPADINA AVE,Taylor-Massey
10473876,DRAKE ONE FIFTY,150 YORK ST,Wychwood
10332080,RED SAIL BOAT BAKERY,2547 WARDEN AVE,Little Portugal
10491758,BAITUL MUQADUS HALAL PIZZA & WINGS,2584 DANFORTH AVE,Lawrence Park North
10644516,TABRIZ CATERING,6009 YONGE ST,Morningside
9013398,SAMIRAMIS VARIETY & SUPERMARKET,977 ALBION RD,Humber Heights-Westmount
10558955,Crack Me Up,31 TAPSCOTT RD,Cliffcrest
9379216,VATICANO RISTORANTE,25 BELLAIR ST,Broadview North
10368402,HARVEY'S,898 DON MILLS RD,South Parkdale
10644056,INS MARKET,1 QUEEN ST E,Pelmo Park-Humberlea
9005387,FERRARO,502 EGLINTON AVE W,Clairlea-Birchmount
10552877,ANOUSH,250 DUNDAS ST W,Bayview Village
9386889,SUBWAY,232 DANFORTH AVE,Keelesdale-Eglinton West
10257701,GAN YELADIM DAY CARE CENTRE,100 ELDER ST,Roncesvalles
10371640,BETTY'S CAFE,1897 EGLINTON AVE E,Black Creek
10482288,WOOBINE RACETRACK -WAREHOUSE,555 REXDALE BLVD,Banbury-Don Mills
10610234,KIN KIN BAKERY & BUBBLE TEA,2900 WARDEN AVE,Little Portugal
10584093,PIZZAIOLO,123 SPADINA AVE,St.Andrew-Windfields
10566370,Papa John's,1085 KINGSTON RD,Junction Area
10617814,A & W,756 BROADVIEW AVE,Englemount-Lawrence
10222894,VI VETHA BISTRO,2485 QUEEN ST E,Willowridge-Martingrove-Richview
10459293,MANCHU WOK,118 EGLINTON SQ,Black Creek
10561288,MARVEL COFFEE COMPANY,538 DANFORTH AVE,Keelesdale-Eglinton West
10456624,YAH MAN CARIBBEAN RESTAURANT,461 PHARMACY AVE,Black Creek
10462733,MON K PASTISSERIE,1040 COXWELL AVE,Newtonbrook East
10574379,BOUTIQUE MEALS,1100 MILLWOOD RD,Edenbridge-Humber Valley
10640848,FRESH ON FRONT,47 FRONT ST E,St.Andrew-Windfields
10626161,SUPERJET,267 COLLEGE ST,Bayview Village
9016938,UPPER CANADA COLLEGE PREP SCHOOL,220 LONSDALE RD,Thorncliffe Park
10502937,TIM HORTONS,726 BLOOR ST W,Oakwood Village
10226863,IMPERIAL FRUIT MARKET,1110 ST CLAIR AVE W,York University Heights
10228697,ST. LOUIS BAR AND GRILL,2050 YONGE ST,Agincourt North
10261787,SUBWAY SANDWICHES,16 YONGE ST,St.Andrew-Windfields
10581356,KA CHI RESTAURANT,8 ST ANDREW ST,Bayview Village
9001274,BEACHES CO-OPERATIVE PLAYSCHOOL,975 KINGSTON RD,Willowridge-Martingrove-Richview
10596114,FUDAO NOODLE HOUSE,358 SPADINA AVE,Bayview Village
10632989,REXALL PHARMA PLUS,1925 VICTORIA PARK AVE,Waterfront Communities-The Island
10639188,GOOD EARTH COFFEEHOUSE,198 JARVIS ST,Pelmo Park-Humberlea
10385489,NORTHVIEW HEIGHTS EARLY LEARNING CENTRE,550 FINCH AVE W,Victoria Village
9030919,TIM HORTONS,171 BENTWORTH AVE,Rexdale-Kipling
10383883,THE BAGEL STOP,200 ELIZABETH ST,Wychwood
10560218,INDIAN STREET FOOD CO,1701 BAYVIEW AVE,Scarborough Village
10522278,Maritime Lobster,2 PRINCIPAL RD,Waterfront Communities-The Island
9014409,ST ANNE'S PLACE,661 DUFFERIN ST,Centennial Scarborough
9069029,THISTLETOWN COLLEGIATE INSTITUTE - TEACHER'S CAF,20 FORDWICH CRES,Mount Pleasant West
10215880,STARBUCKS COFFEE,3081 BLOOR ST W,Elms-Old Rexdale
10573496,POWER UP BAR,38 WELLINGTON ST E,Pelmo Park-Humberlea
10455179,Shop N Go Convenience,100 CAVELL AVE,Milliken
10623057,SHELL,2435 FINCH AVE W,Humber Summit
10575611,SOCIALITE TAPAS BAR,276 AUGUSTA AVE,Bayview Village
10543196,RITZ CARIBBEAN FOODS,4351 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10583890,RUN & GUN,1541 DUNDAS ST W,Centennial Scarborough
10412920,DOLLAR TREE,2 BRADSTOCK RD,Humber Summit
10486822,FRESHII,446 SPADINA RD,Thorncliffe Park
10382602,LA SOCIETE,131 BLOOR ST W,Pelmo Park-Humberlea
10628892,SumiLicious Smoked Meat and Deli,5631 STEELES AVE E,West Hill
10575059,NEW YORK FRIES,900 DUFFERIN ST,Kennedy Park
10275190,DAIRY QUEEN,625 PHARMACY AVE,Black Creek
10625421,Shell,2498 GERRARD ST E,Junction Area
10627942,INS MARKET,181 UNIVERSITY AVE,Wychwood
10341811,PIZZA PIZZA,500 ROGERS RD,Hillcrest Village
9001971,BUDDIES IN BAD TIMES THEATRE,12 ALEXANDER ST,Pelmo Park-Humberlea
10387355,HOLIDAY INN EXPRESS,50 ESTATE DR,Beechborough-Greenbrook
9020672,SEA KING FISH STORE,189 BALDWIN ST,Bayview Village
10577957,BIERRERIN VOLO,612 COLLEGE ST,Oakwood Village
10449414,METRO,600 SHEPPARD AVE W,Roncesvalles
10523132,BAR RAVAL,505 COLLEGE ST,Oakwood Village
10565435,NAPOLI VINCES PIZZA,21 TRANSWELL AVE,Playter Estates-Danforth
10553194,SUGAR MARMALADE,280 SPADINA AVE,Bayview Village
10239591,JEAN TWEED CHILD DEVELOPMENT CENTRE,215 EVANS AVE,Milliken
10564177,SUSHI BONG,5 NORTHTOWN WAY,Casa Loma
10519025,SHAUGHNESSY BOULEVARD CHILDREN'S CENTRE,30 SHAUGHNESSY BLVD,Leaside-Bennington
10266132,HAKKA GARDEN CHINESE RESTAURANT,25 OVERLEA BLVD,Edenbridge-Humber Valley
9058095,AMNESIA BAR & GRILL,526 BLOOR ST W,Broadview North
10386836,FARIDAS HALAL,827 ALBION RD,Humber Heights-Westmount
9392256,PRAIA DE MIRA BAKERY,1346 ST CLAIR AVE W,York University Heights
10483349,Ellington Montessori School,40 COWDRAY CRT,Trinity-Bellwoods
10286932,STARBUCKS COFFEE #4206,604 DANFORTH AVE,Keelesdale-Eglinton West
10482988,BOLT,1170 QUEEN ST W,Centennial Scarborough
10386302,INTERNATIONAL NEWS,130 KING ST W,Wychwood
10364753,KOTHUR INDIAN CUISINE,649 YONGE ST,Pelmo Park-Humberlea
10326487,DOLLAR BLITZ,1068 PAPE AVE,Brookhaven-Amesbury
10576903,LOADED PIEROGI,839 QUEEN ST W,North Riverdale
10591533,Liu Yi Shou Hot Pot,4188 FINCH AVE E,West Hill
9007365,ROCK TENN,730 ISLINGTON AVE,Milliken
10639702,TERIYAKI EXPERIENCE,260 YONGE ST,Wychwood
9401756,CONVENIENCE K,75 HANNA AVE,North Riverdale
10612925,JENNA COFFEE,1303 DANFORTH AVE,Newtonbrook West
10501389,DONVIEW MIDDLE SCHOOL CAFETERIA,20 EVERMEDE DR,Briar Hill-Belgravia
10487311,PITA LAND,4543 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10349966,COFFEE TIME DONUTS,2288 DUNDAS ST W,Woodbine-Lumsden
10418189,MONTESSORI START INC.,1195 LAWRENCE AVE W,Rexdale-Kipling
9419710,AKIVA'S FRUIT & DELI,6243 BATHURST ST,Playter Estates-Danforth
10585427,COUNTRY STYLE BISTRO DELI,3748 BATHURST ST,Don Valley Village
10623849,JERK KING,275 DUNDAS ST W,Bayview Village
10217951,YUMMY MARKET,4400 DUFFERIN ST,Mount Olive-Silverstone-Jamestown
10441474,SHANGRI-LA HOTEL (PASTRY KITCHEN),188 UNIVERSITY AVE,Wychwood
9015836,THE KEG STEAKHOUSE & BAR,60 ESTATE DR,Beechborough-Greenbrook
9068885,HILLSIDE MONTESSORI SCHOOL,76 ANGLESEY BLVD,Greenwood-Coxwell
9059706,M & S WEST INDIAN SUPERMARKET,28 NELSON ST,Kensington-Chinatown
10459157,CHILDREN'S GARDEN JUNIOR SCHOOL,670 EGLINTON AVE E,Scarborough Village
9016229,THREE VALLEYS CHILDREN'S CENTRE,76 THREE VALLEYS DR,Briar Hill-Belgravia
9005731,FRESH TECH PROCESSORS,50 JUTLAND RD,Markland Wood
10509151,Lawrence Bar & Grill Restaurant,3420 LAWRENCE AVE E,Beechborough-Greenbrook
10548360,JUGO JUICE,220 YONGE ST,Wychwood
9058441,BYMARK,66 WELLINGTON ST W,Wychwood
10478150,STRATUS,79 WELLINGTON ST W,Wychwood
